payment_id,customer_id,staff_id,rental_id,amount,payment_date
2327,417,1,14832,1.99,2005-09-12 16:28:37
2328,108,2,6000,9.99,2005-09-11 08:39:37
2329,577,1,3860,3.99,2005-07-22 05:45:37
2330,584,2,14253,4.99,2005-07-11 07:10:37
2331,328,1,5337,9.99,2005-07-04 20:15:37
2332,287,2,5228,7.99,2005-09-20 13:14:37
2333,436,1,1247,6.99,2005-09-04 20:46:37
2334,531,1,14423,2.99,2005-07-11 23:13:37
2335,199,1,9859,5.99,2005-07-11 19:08:37
2336,399,1,522,5.99,2005-07-28 20:59:37
2337,291,2,10295,4.99,2005-08-20 23:44:37
2338,455,2,14288,5.99,2005-07-11 21:09:37
2339,79,1,10237,9.99,2005-09-09 12:38:37
2340,516,2,2832,5.99,2005-08-23 13:33:37
2341,33,1,692,3.99,2005-05-27 06:53:37
2342,158,1,12407,6.99,2005-09-16 23:04:37
2343,136,2,15832,9.99,2005-09-11 11:02:37
2344,364,1,10039,6.99,2005-07-06 20:07:37
2345,122,1,14600,9.99,2005-07-13 16:12:37
2346,459,2,3584,3.99,2005-08-06 18:22:37
2347,106,2,4303,9.99,2005-08-02 01:08:37
2348,592,1,9449,8.99,2005-06-10 23:56:37
2349,390,1,10870,6.99,2005-07-19 05:33:37
2350,475,2,11156,5.99,2005-06-30 07:57:37
2351,526,2,9919,2.99,2005-08-19 02:55:37
2352,318,1,11144,7.99,2005-08-26 10:42:37
2353,165,1,2095,2.99,2005-08-12 17:36:37
2354,258,2,11637,1.99,2005-07-23 06:53:37
2355,1,2,6554,2.99,2005-08-18 15:36:37
2356,256,2,8895,4.99,2005-09-06 11:37:37
2357,36,2,13982,6.99,2005-08-28 08:01:37
2358,325,2,4115,6.99,2005-08-07 19:56:37
2359,131,2,2208,2.99,2005-09-05 13:01:37
2360,471,1,8122,0.99,2005-08-31 14:20:37
2361,210,2,13744,7.99,2005-06-24 10:52:37
2362,338,2,7508,7.99,2005-09-19 07:57:37
2363,5,1,10314,0.99,2005-09-03 02:42:37
2364,47,1,3203,0.99,2005-09-20 01:46:37
2365,418,1,9966,9.99,2005-08-23 03:41:37
2366,593,1,13524,3.99,2005-07-06 13:09:37
2367,24,2,8350,8.99,2005-06-15 13:16:37
2368,81,2,15636,9.99,2005-07-18 02:46:37
2369,96,2,12659,2.99,2005-07-12 14:21:37
2370,293,2,11770,2.99,2005-06-18 17:31:37
2371,451,2,11532,4.99,2005-08-05 00:32:37
2372,448,2,1735,7.99,2005-07-27 23:03:37
2373,301,2,15782,2.99,2005-05-29 10:19:37
2374,445,1,1596,9.99,2005-09-21 06:03:37
2375,493,2,10771,9.99,2005-08-31 05:52:37
2376,39,1,8136,8.99,2005-06-04 16:54:37
2377,586,2,7742,8.99,2005-08-05 19:29:37
2378,120,2,14869,1.99,2005-07-06 15:30:37
2379,447,2,8471,6.99,2005-08-25 23:25:37
2380,535,1,12997,7.99,2005-08-22 15:56:37
2381,235,1,7127,9.99,2005-08-16 22:15:37
2382,224,2,1174,3.99,2005-07-23 01:07:37
2383,23,2,12943,4.99,2005-08-01 19:49:37
2384,382,2,3964,3.99,2005-08-23 22:35:37
2385,147,2,2497,8.99,2005-06-09 01:18:37
2386,164,1,3722,6.99,2005-08-26 16:52:37
2387,2,1,3556,2.99,2005-09-13 19:21:37
2388,415,1,4290,1.99,2005-08-30 14:15:37
2389,299,1,9950,9.99,2005-09-15 03:37:37
2390,566,2,8494,3.99,2005-05-27 07:15:37
2391,157,2,12719,7.99,2005-06-10 10:08:37
2392,315,1,645,8.99,2005-06-16 17:03:37
2393,401,2,10931,3.99,2005-07-15 13:16:37
2394,171,2,11566,8.99,2005-08-01 16:33:37
2395,322,2,14735,9.99,2005-07-23 13:55:37
2396,257,1,6100,6.99,2005-06-15 14:28:37
2397,103,2,1931,7.99,2005-07-19 00:46:37
2398,18,2,757,5.99,2005-08-25 11:28:37
2399,577,1,15239,5.99,2005-08-18 01:29:37
2400,200,1,14617,6.99,2005-06-10 13:44:37
2401,248,1,10202,2.99,2005-09-16 06:36:37
2402,20,2,1633,1.99,2005-08-14 06:00:37
2403,506,2,5158,7.99,2005-06-06 21:57:37
2404,242,1,1844,4.99,2005-07-30 11:20:37
2405,275,1,702,3.99,2005-07-19 12:06:37
2406,328,1,5410,8.99,2005-06-17 08:25:37
2407,283,2,7214,0.99,2005-08-29 22:59:37
2408,151,2,15555,0.99,2005-08-14 05:30:37
2409,522,2,12429,3.99,2005-08-31 18:04:37
2410,235,1,12886,2.99,2005-08-24 08:47:37
2411,276,2,14519,9.99,2005-08-05 00:25:37
2412,349,2,7101,7.99,2005-07-25 19:42:37
2413,372,1,4448,7.99,2005-06-26 02:10:37
2414,534,2,6966,3.99,2005-08-04 19:34:37
2415,474,2,13194,0.99,2005-08-04 16:17:37
2416,363,1,1857,0.99,2005-06-23 12:47:37
2417,513,1,10263,3.99,2005-09-14 20:16:37
2418,590,2,6801,4.99,2005-06-29 02:04:37
2419,253,1,8820,0.99,2005-06-16 08:17:37
2420,12,2,11297,9.99,2005-06-13 21:30:37
2421,6,1,11389,0.99,2005-07-27 20:32:37
2422,139,2,954,6.99,2005-09-21 19:18:37
2423,73,1,8978,3.99,2005-08-02 16:41:37
2424,356,2,1199,0.99,2005-06-21 23:20:37
2425,427,2,6250,7.99,2005-09-17 06:28:37
2426,219,2,7481,7.99,2005-06-22 23:41:37
2427,406,1,5475,1.99,2005-07-30 11:23:37
2428,133,1,9945,5.99,2005-06-18 06:54:37
2429,357,2,15375,2.99,2005-09-09 16:01:37
2430,515,2,14329,0.99,2005-07-31 07:15:37
2431,410,1,8650,3.99,2005-08-16 11:25:37
2432,46,2,14056,6.99,2005-07-26 09:59:37
2433,474,2,2928,7.99,2005-09-15 01:16:37
2434,48,2,7422,3.99,2005-07-05 04:19:37
2435,492,1,2311,9.99,2005-06-12 15:02:37
2436,31,1,3973,5.99,2005-09-03 23:01:37
2437,541,1,9852,3.99,2005-06-25 11:34:37
2438,540,2,4647,6.99,2005-06-28 11:06:37
2439,351,1,16011,3.99,2005-07-02 13:45:37
2440,171,2,11107,3.99,2005-08-30 10:14:37
2441,413,2,3882,0.99,2005-06-01 16:40:37
2442,256,2,15378,0.99,2005-08-11 05:25:37
2443,442,2,5901,8.99,2005-06-13 09:57:37
2444,3,1,2613,5.99,2005-07-12 18:06:37
2445,210,2,419,4.99,2005-06-03 18:42:37
2446,465,1,8598,2.99,2005-08-22 21:39:37
2447,137,1,4314,6.99,2005-07-06 20:02:37
2448,526,1,7646,6.99,2005-05-27 18:11:37
2449,411,1,9150,6.99,2005-09-22 00:34:37
2450,556,2,9905,5.99,2005-07-15 05:27:37
2451,484,2,10673,4.99,2005-07-24 19:16:37
2452,126,2,13513,0.99,2005-09-14 12:58:37
2453,358,2,13147,0.99,2005-05-31 23:35:37
2454,581,2,8868,7.99,2005-09-06 13:48:37
2455,65,2,1736,9.99,2005-08-09 01:34:37
2456,296,2,3624,5.99,2005-09-20 08:58:37
2457,111,2,9859,0.99,2005-07-24 01:49:37
2458,230,2,8227,3.99,2005-06-17 08:20:37
2459,519,1,10631,6.99,2005-06-20 22:36:37
2460,146,2,1885,3.99,2005-07-22 20:36:37
2461,443,2,8625,0.99,2005-08-08 02:17:37
2462,143,2,11217,3.99,2005-07-23 11:13:37
2463,512,2,9037,4.99,2005-08-19 17:07:37
2464,419,2,14151,7.99,2005-07-16 20:26:37
2465,596,1,12043,0.99,2005-06-18 17:08:37
2466,123,2,4476,5.99,2005-06-24 13:07:37
2467,105,2,4176,7.99,2005-07-24 20:53:37
2468,83,2,13821,7.99,2005-06-14 22:32:37
2469,19,2,5513,1.99,2005-06-24 07:44:37
2470,265,2,5863,2.99,2005-08-23 13:08:37
2471,372,1,14073,4.99,2005-06-16 11:01:37
2472,360,2,19,9.99,2005-09-23 01:21:37
2473,565,2,3889,0.99,2005-08-24 01:40:37
2474,192,2,6127,0.99,2005-06-19 21:13:37
2475,9,2,7453,7.99,2005-07-01 05:01:37
2476,162,2,4951,9.99,2005-07-22 23:55:37
2477,21,1,4061,2.99,2005-06-28 20:59:37
2478,36,1,3929,0.99,2005-07-21 22:48:37
2479,209,1,7172,9.99,2005-08-08 06:05:37
2480,436,2,2797,6.99,2005-08-31 20:10:37
2481,543,2,694,2.99,2005-06-05 04:47:37
2482,356,1,12215,9.99,2005-09-22 17:27:37
2483,463,1,12127,8.99,2005-06-26 17:25:37
2484,293,2,412,8.99,2005-08-21 07:48:37
2485,483,1,8937,4.99,2005-06-01 06:39:37
2486,114,1,11787,3.99,2005-08-21 12:15:37
2487,220,2,612,6.99,2005-08-01 03:27:37
2488,190,1,13943,5.99,2005-06-09 05:54:37
2489,44,1,6378,3.99,2005-09-11 11:17:37
2490,30,1,7269,9.99,2005-07-14 07:04:37
2491,11,1,7067,5.99,2005-06-18 14:37:37
2492,106,2,4061,1.99,2005-06-20 19:59:37
2493,396,2,14830,9.99,2005-06-03 04:37:37
2494,111,1,288,8.99,2005-05-30 10:48:37
2495,289,2,10728,1.99,2005-09-02 19:47:37
2496,238,1,256,9.99,2005-08-03 19:23:37
2497,18,1,3193,6.99,2005-08-08 18:53:37
2498,310,2,251,3.99,2005-06-01 23:20:37
2499,410,1,11223,1.99,2005-06-18 07:11:37
2500,242,2,331,3.99,2005-09-20 15:45:37
2501,156,2,220,4.99,2005-07-17 16:39:37
2502,116,2,2449,4.99,2005-08-15 10:27:37
2503,34,2,13012,7.99,2005-09-11 23:12:37
2504,4,1,12053,3.99,2005-07-22 16:07:37
2505,336,1,4686,6.99,2005-06-07 14:45:37
2506,372,1,13619,6.99,2005-06-24 03:59:37
2507,362,2,12131,5.99,2005-09-09 04:50:37
2508,558,1,10016,0.99,2005-08-21 00:45:37
2509,355,1,1551,9.99,2005-05-28 00:07:37
2510,384,2,12245,5.99,2005-08-30 03:56:37
2511,391,2,2360,6.99,2005-08-28 16:54:37
2512,461,2,13874,6.99,2005-07-21 18:07:37
2513,581,2,9209,3.99,2005-08-02 11:31:37
2514,443,2,10589,2.99,2005-06-13 08:27:37
2515,412,2,15459,0.99,2005-05-28 08:46:37
2516,149,1,6593,9.99,2005-07-04 08:19:37
2517,161,1,5612,5.99,2005-06-23 12:10:37
2518,116,1,2858,2.99,2005-08-18 21:24:37
2519,126,1,6990,6.99,2005-07-07 21:34:37
2520,2,2,8485,4.99,2005-07-08 20:13:37
2521,115,1,7141,2.99,2005-06-12 15:58:37
2522,312,1,10907,9.99,2005-09-05 17:59:37
2523,482,2,13732,3.99,2005-07-24 19:32:37
2524,594,2,4918,9.99,2005-07-14 04:45:37
2525,199,2,1537,8.99,2005-08-13 09:30:37
2526,16,2,15644,5.99,2005-06-18 22:11:37
2527,106,2,11619,5.99,2005-06-12 01:41:37
2528,70,2,2141,8.99,2005-09-21 03:42:37
2529,113,1,4536,7.99,2005-07-20 15:41:37
2530,294,2,563,1.99,2005-07-05 23:16:37
2531,32,2,12285,3.99,2005-09-14 20:18:37
2532,132,2,7341,2.99,2005-06-12 12:42:37
2533,89,2,63,6.99,2005-06-27 07:20:37
2534,357,2,13000,7.99,2005-06-23 00:11:37
2535,103,2,4958,8.99,2005-06-05 21:33:37
2536,475,1,9118,0.99,2005-07-04 21:28:37
2537,334,2,7676,3.99,2005-06-12 10:50:37
2538,373,1,8394,0.99,2005-08-17 09:57:37
2539,113,2,9098,6.99,2005-09-04 14:32:37
2540,536,1,7300,0.99,2005-08-11 14:51:37
2541,357,1,10033,9.99,2005-07-15 07:32:37
2542,520,1,6673,0.99,2005-07-27 20:03:37
2543,395,2,11784,4.99,2005-07-23 02:06:37
2544,247,1,5672,4.99,2005-06-26 10:09:37
2545,406,1,4289,4.99,2005-09-02 10:31:37
2546,357,2,2291,2.99,2005-06-02 21:49:37
2547,374,1,9722,3.99,2005-08-27 22:44:37
2548,218,2,10307,1.99,2005-07-31 05:40:37
2549,261,1,7091,1.99,2005-09-16 20:41:37
2550,185,1,9552,7.99,2005-07-07 23:33:37
2551,532,2,2134,4.99,2005-06-16 18:17:37
2552,510,2,2681,4.99,2005-07-15 21:48:37
2553,182,2,5337,2.99,2005-06-23 07:39:37
2554,375,2,1966,1.99,2005-05-30 14:48:37
2555,2,1,9940,4.99,2005-09-19 15:58:37
2556,78,2,12043,3.99,2005-07-20 21:05:37
2557,315,1,10770,5.99,2005-09-17 08:30:37
2558,314,1,6810,1.99,2005-08-16 08:45:37
2559,534,1,4689,1.99,2005-06-12 23:20:37
2560,442,2,1009,4.99,2005-06-25 07:40:37
2561,70,2,14736,7.99,2005-07-19 00:36:37
2562,256,1,9549,0.99,2005-06-24 18:58:37
2563,448,1,4673,2.99,2005-06-26 16:44:37
2564,299,1,3483,3.99,2005-09-14 05:17:37
2565,436,2,1214,6.99,2005-05-30 06:54:37
2566,408,2,5846,2.99,2005-07-03 14:57:37
2567,335,2,740,8.99,2005-06-13 20:29:37
2568,212,2,2470,9.99,2005-08-09 10:06:37
2569,75,2,7139,5.99,2005-09-03 19:11:37
2570,505,2,6469,2.99,2005-07-21 12:34:37
2571,413,2,1101,9.99,2005-06-01 06:26:37
2572,456,1,6751,7.99,2005-07-09 06:52:37
2573,502,2,11389,4.99,2005-09-11 07:03:37
2574,482,2,11165,4.99,2005-09-05 06:12:37
2575,107,2,10932,6.99,2005-07-01 10:09:37
2576,507,1,574,5.99,2005-06-14 03:51:37
2577,318,1,12435,4.99,2005-07-26 18:30:37
2578,359,2,12909,5.99,2005-06-28 00:23:37
2579,5,1,7439,2.99,2005-05-25 17:05:37
2580,317,2,1134,0.99,2005-09-08 05:29:37
2581,502,2,13447,7.99,2005-06-07 15:46:37
2582,537,2,178,3.99,2005-07-18 05:04:37
2583,569,2,1647,0.99,2005-07-14 06:20:37
2584,427,2,5888,1.99,2005-07-19 05:30:37
2585,171,2,6471,6.99,2005-08-07 12:15:37
2586,12,2,13648,1.99,2005-07-03 01:36:37
2587,271,1,14071,5.99,2005-07-26 12:04:37
2588,517,2,800,4.99,2005-09-14 14:37:37
2589,62,1,9243,6.99,2005-07-14 18:06:37
2590,130,2,11059,8.99,2005-08-18 07:25:37
2591,546,1,13731,0.99,2005-06-15 04:45:37
2592,72,1,9497,9.99,2005-08-26 21:55:37
2593,442,1,2835,6.99,2005-09-07 03:25:37
2594,297,1,8051,8.99,2005-07-04 23:44:37
2595,507,1,11779,8.99,2005-06-17 03:27:37
2596,429,1,5889,7.99,2005-07-16 08:28:37
2597,588,2,11589,6.99,2005-09-04 15:58:37
2598,153,2,2413,8.99,2005-06-15 11:54:37
2599,586,1,3161,8.99,2005-06-21 11:46:37
2600,182,2,1958,5.99,2005-08-26 22:31:37
2601,96,2,14699,4.99,2005-08-27 10:00:37
2602,174,2,4157,4.99,2005-07-02 06:05:37
2603,405,2,15744,0.99,2005-08-10 00:14:37
2604,504,1,14967,2.99,2005-09-04 04:10:37
2605,76,2,817,0.99,2005-08-19 22:35:37
2606,422,1,6518,4.99,2005-06-04 09:11:37
2607,345,2,5474,9.99,2005-06-27 04:07:37
2608,165,1,9391,1.99,2005-09-14 17:49:37
2609,384,2,3602,9.99,2005-06-22 07:39:37
2610,108,1,6682,5.99,2005-06-29 23:28:37
2611,210,2,9596,5.99,2005-08-10 12:45:37
2612,140,2,4733,5.99,2005-05-27 13:21:37
2613,276,1,14974,7.99,2005-06-16 05:33:37
2614,151,1,7533,8.99,2005-06-01 23:53:37
2615,438,2,5080,9.99,2005-06-17 03:25:37
2616,339,2,9349,2.99,2005-06-21 12:54:37
2617,235,2,5929,2.99,2005-08-27 19:13:37
2618,445,1,12958,1.99,2005-08-21 08:35:37
2619,236,1,11330,5.99,2005-07-28 08:00:37
2620,400,2,9504,8.99,2005-07-13 10:23:37
2621,287,1,7877,9.99,2005-08-21 03:21:37
2622,152,1,10388,2.99,2005-06-20 04:29:37
2623,265,2,13764,4.99,2005-08-24 06:40:37
2624,515,2,11624,7.99,2005-06-17 09:13:37
2625,570,2,5915,3.99,2005-07-11 06:45:37
2626,80,1,2716,9.99,2005-06-24 16:38:37
2627,18,1,4636,3.99,2005-06-17 23:43:37
2628,282,2,5882,6.99,2005-06-07 05:07:37
2629,284,2,3952,5.99,2005-08-23 14:48:37
2630,194,1,14375,8.99,2005-09-05 04:48:37
2631,116,2,7540,4.99,2005-08-03 12:19:37
2632,490,1,6162,9.99,2005-07-11 22:58:37
2633,26,1,11792,2.99,2005-06-07 03:09:37
2634,330,2,7388,5.99,2005-06-07 08:12:37
2635,468,1,7870,3.99,2005-08-29 08:46:37
2636,28,2,2549,5.99,2005-08-17 06:09:37
2637,199,2,8810,3.99,2005-08-10 06:46:37
2638,166,1,8745,7.99,2005-06-04 03:08:37
2639,459,1,15874,4.99,2005-06-17 13:32:37
2640,26,2,10332,5.99,2005-08-03 16:29:37
2641,64,2,12298,4.99,2005-09-05 11:43:37
2642,37,2,2294,4.99,2005-05-27 22:00:37
2643,139,2,9626,7.99,2005-06-27 02:46:37
2644,532,1,546,4.99,2005-08-14 01:47:37
2645,581,2,12225,0.99,2005-08-07 17:40:37
2646,351,2,5305,2.99,2005-08-11 22:12:37
2647,59,2,195,1.99,2005-08-18 00:18:37
2648,568,1,14195,3.99,2005-08-02 04:43:37
2649,244,2,14693,1.99,2005-07-11 09:35:37
2650,4,1,6688,4.99,2005-06-11 19:08:37
2651,100,1,7858,6.99,2005-06-20 01:17:37
2652,194,1,5264,9.99,2005-06-04 22:31:37
2653,516,2,11811,0.99,2005-08-02 09:40:37
2654,28,1,545,2.99,2005-07-24 01:35:37
2655,279,2,12266,5.99,2005-06-18 15:16:37
2656,465,1,11205,3.99,2005-06-11 21:35:37
2657,426,2,3586,3.99,2005-07-18 12:38:37
2658,302,2,5801,5.99,2005-07-09 22:37:37
2659,512,1,5689,7.99,2005-09-19 04:21:37
2660,256,2,6574,8.99,2005-07-01 16:35:37
2661,289,1,11018,4.99,2005-07-27 13:50:37
2662,496,2,15444,0.99,2005-07-30 10:27:37
2663,548,1,15736,8.99,2005-08-18 03:25:37
2664,563,1,10231,1.99,2005-08-21 16:47:37
2665,15,2,6752,1.99,2005-09-02 12:31:37
2666,386,2,2421,8.99,2005-07-10 05:31:37
2667,387,1,10943,4.99,2005-08-24 09:00:37
2668,97,1,904,6.99,2005-08-03 15:02:37
2669,416,1,3937,7.99,2005-09-07 13:18:37
2670,598,2,14414,7.99,2005-09-10 09:46:37
2671,437,2,15541,3.99,2005-09-08 08:47:37
2672,571,2,12186,9.99,2005-07-04 06:21:37
2673,231,1,8358,2.99,2005-09-09 23:26:37
2674,375,2,1027,5.99,2005-08-21 17:08:37
2675,510,2,11390,8.99,2005-09-17 16:55:37
2676,359,1,4779,7.99,2005-06-27 17:14:37
2677,56,1,12983,5.99,2005-06-28 10:06:37
2678,107,1,7338,9.99,2005-07-19 18:36:37
2679,554,2,13096,1.99,2005-08-14 02:36:37
2680,104,1,1931,3.99,2005-07-28 22:17:37
2681,166,1,8813,6.99,2005-06-21 16:01:37
2682,252,1,15485,4.99,2005-06-28 12:10:37
2683,244,1,13897,4.99,2005-09-12 19:10:37
2684,110,1,9014,6.99,2005-08-07 03:25:37
2685,262,2,2668,7.99,2005-07-26 07:24:37
2686,93,2,6040,2.99,2005-06-09 01:00:37
2687,390,2,11032,3.99,2005-08-06 22:15:37
2688,478,1,14105,6.99,2005-06-06 13:35:37
2689,445,2,235,6.99,2005-08-02 02:29:37
2690,340,2,11339,7.99,2005-06-20 05:45:37
2691,207,1,4195,8.99,2005-08-25 16:01:37
2692,378,2,3547,9.99,2005-06-19 15:08:37
2693,261,1,2128,4.99,2005-08-20 06:54:37
2694,552,1,9757,5.99,2005-09-18 23:35:37
2695,32,2,9743,3.99,2005-08-12 23:57:37
2696,458,2,13065,3.99,2005-09-16 00:36:37
2697,68,2,10093,3.99,2005-07-19 19:37:37
2698,307,2,5915,4.99,2005-09-19 07:55:37
2699,77,2,4007,8.99,2005-08-11 22:04:37
2700,536,2,9586,5.99,2005-08-10 16:10:37
2701,401,1,1083,7.99,2005-06-23 19:18:37
2702,341,2,3169,5.99,2005-06-16 10:02:37
2703,244,1,14493,6.99,2005-08-14 12:08:37
2704,578,2,8643,2.99,2005-06-07 23:43:37
2705,108,1,12785,8.99,2005-06-13 23:20:37
2706,154,1,11559,7.99,2005-07-29 02:03:37
2707,404,1,4788,4.99,2005-07-24 11:59:37
2708,225,2,13905,9.99,2005-06-13 12:12:37
2709,452,2,7738,1.99,2005-08-27 01:53:37
2710,568,1,11055,0.99,2005-07-24 03:39:37
2711,562,1,15559,1.99,2005-07-13 12:47:37
2712,307,1,13166,6.99,2005-07-24 05:18:37
2713,203,2,13609,9.99,2005-07-15 15:00:37
2714,463,1,9394,7.99,2005-05-28 16:13:37
2715,391,2,7253,0.99,2005-07-05 19:56:37
2716,307,2,13272,7.99,2005-09-17 20:44:37
2717,173,2,8342,2.99,2005-09-06 02:06:37
2718,282,2,320,0.99,2005-08-01 02:39:37
2719,566,1,5971,3.99,2005-09-12 01:21:37
2720,378,1,9779,1.99,2005-07-12 20:19:37
2721,20,1,4080,4.99,2005-08-20 17:59:37
2722,346,1,7876,1.99,2005-08-04 13:40:37
2723,461,1,15103,7.99,2005-08-16 18:03:37
2724,308,1,5797,0.99,2005-09-05 21:09:37
2725,176,2,1958,4.99,2005-06-21 05:56:37
2726,492,2,9511,8.99,2005-07-12 03:52:37
2727,191,2,3375,3.99,2005-07-19 04:21:37
2728,561,2,5999,7.99,2005-06-05 18:01:37
2729,339,2,6747,8.99,2005-09-09 06:46:37
2730,93,1,11498,3.99,2005-07-05 05:26:37
2731,400,1,15114,2.99,2005-08-04 15:41:37
2732,344,1,11746,4.99,2005-08-18 06:51:37
2733,146,2,11967,1.99,2005-07-28 09:45:37
2734,523,1,15512,5.99,2005-09-05 13:39:37
2735,307,1,15216,1.99,2005-09-16 08:46:37
2736,192,1,6642,5.99,2005-06-01 19:29:37
2737,445,2,7476,1.99,2005-05-29 10:24:37
2738,372,2,3963,8.99,2005-09-03 04:17:37
2739,106,2,12639,7.99,2005-06-07 11:33:37
2740,394,2,4685,7.99,2005-09-08 14:25:37
2741,190,1,9970,4.99,2005-08-04 17:37:37
2742,290,2,5315,8.99,2005-06-13 18:23:37
2743,314,2,4874,1.99,2005-06-20 22:38:37
2744,274,2,12265,9.99,2005-06-30 09:35:37
2745,542,1,6629,1.99,2005-09-04 10:48:37
2746,383,2,5568,2.99,2005-07-17 03:11:37
2747,285,1,14665,9.99,2005-08-27 15:38:37
2748,50,2,10525,6.99,2005-08-07 06:21:37
2749,423,2,8251,2.99,2005-07-04 13:04:37
2750,196,2,10819,3.99,2005-06-26 02:23:37
2751,46,2,14001,7.99,2005-08-31 22:28:37
2752,102,2,15937,5.99,2005-08-26 10:19:37
2753,112,2,7793,2.99,2005-06-19 22:26:37
2754,461,2,15111,1.99,2005-08-07 13:38:37
2755,323,1,10204,5.99,2005-08-03 17:30:37
2756,19,2,14090,7.99,2005-07-04 09:02:37
2757,4,2,12501,5.99,2005-06-06 05:38:37
2758,97,1,1447,0.99,2005-06-12 09:48:37
2759,75,2,10964,1.99,2005-07-05 08:07:37
2760,366,1,15968,1.99,2005-08-18 06:39:37
2761,584,2,6910,8.99,2005-08-01 21:15:37
2762,187,1,8526,5.99,2005-07-07 11:52:37
2763,31,2,7569,4.99,2005-07-01 04:24:37
2764,511,1,9672,9.99,2005-05-31 08:53:37
2765,99,2,6299,3.99,2005-09-16 10:41:37
2766,349,2,2648,5.99,2005-07-31 01:18:37
2767,461,1,10801,9.99,2005-09-02 18:03:37
2768,487,2,11833,3.99,2005-06-08 16:37:37
2769,248,2,14340,5.99,2005-07-23 19:38:37
2770,227,1,2031,4.99,2005-05-27 15:58:37
2771,531,1,13889,7.99,2005-06-12 13:35:37
2772,26,2,126,2.99,2005-08-12 07:51:37
2773,157,2,15976,8.99,2005-08-22 12:40:37
2774,499,1,799,0.99,2005-06-16 02:53:37
2775,8,2,9099,8.99,2005-06-01 14:25:37
2776,130,2,10477,9.99,2005-06-12 11:52:37
2777,539,2,4993,8.99,2005-07-29 06:37:37
2778,290,1,9462,2.99,2005-06-09 18:33:37
2779,22,2,11019,9.99,2005-07-17 03:31:37
2780,230,1,6486,5.99,2005-08-23 21:32:37
2781,470,1,13854,5.99,2005-05-29 07:26:37
2782,231,2,3494,6.99,2005-09-07 18:01:37
2783,250,2,8520,9.99,2005-08-29 07:40:37
2784,34,2,15816,7.99,2005-07-05 20:00:37
2785,267,2,4095,7.99,2005-07-08 13:12:37
2786,473,2,11057,0.99,2005-07-24 14:09:37
2787,47,1,5254,5.99,2005-07-16 00:28:37
2788,278,2,10401,9.99,2005-08-01 08:13:37
2789,226,2,13958,6.99,2005-07-19 22:26:37
2790,499,2,13882,4.99,2005-06-18 07:07:37
2791,151,2,13528,2.99,2005-08-24 00:28:37
2792,298,2,2501,9.99,2005-09-04 01:28:37
2793,21,2,13218,8.99,2005-06-20 10:54:37
2794,509,2,6559,0.99,2005-08-19 04:44:37
2795,304,1,1039,2.99,2005-08-14 19:42:37
2796,19,2,10844,8.99,2005-07-05 05:22:37
2797,132,2,12336,6.99,2005-09-08 10:17:37
2798,213,1,11014,9.99,2005-09-05 16:54:37
2799,14,1,3815,0.99,2005-09-02 05:29:37
2800,118,1,11085,1.99,2005-06-20 05:30:37
2801,481,1,82,8.99,2005-06-22 00:07:37
2802,63,2,6863,8.99,2005-08-23 21:39:37
2803,253,1,3896,8.99,2005-06-09 06:30:37
2804,223,1,12214,5.99,2005-05-27 08:31:37
2805,374,1,7220,6.99,2005-06-17 07:03:37
2806,536,2,1658,6.99,2005-08-16 06:25:37
2807,476,2,3424,0.99,2005-06-29 08:16:37
2808,427,1,5647,0.99,2005-09-19 10:55:37
2809,426,1,5959,2.99,2005-08-11 01:58:37
2810,337,2,2741,5.99,2005-08-12 02:01:37
2811,418,1,2973,4.99,2005-05-29 14:04:37
2812,377,2,7058,7.99,2005-05-30 17:24:37
2813,378,1,9257,2.99,2005-08-30 13:41:37
2814,263,2,6775,0.99,2005-06-14 21:43:37
2815,499,1,8134,6.99,2005-06-23 16:30:37
2816,185,1,10359,9.99,2005-09-12 07:34:37
2817,417,2,7668,5.99,2005-07-08 01:25:37
2818,527,2,5363,8.99,2005-07-21 19:45:37
2819,245,2,6396,8.99,2005-08-12 20:17:37
2820,303,2,1576,8.99,2005-05-26 08:49:37
2821,558,2,4889,8.99,2005-06-26 14:14:37
2822,480,2,7165,8.99,2005-09-06 19:27:37
2823,269,1,12545,7.99,2005-09-12 06:24:37
2824,242,1,891,2.99,2005-07-25 17:41:37
2825,599,1,12632,3.99,2005-08-15 02:26:37
2826,397,1,15273,2.99,2005-06-24 00:06:37
2827,491,2,936,7.99,2005-05-31 07:33:37
2828,456,1,636,0.99,2005-06-10 22:01:37
2829,410,1,10446,7.99,2005-09-01 01:18:37
2830,339,2,7265,1.99,2005-08-16 12:17:37
2831,86,2,8979,6.99,2005-06-22 19:05:37
2832,177,2,7328,4.99,2005-07-17 14:44:37
2833,38,2,4193,5.99,2005-06-17 22:28:37
2834,468,1,7245,4.99,2005-09-19 06:45:37
2835,176,2,9695,3.99,2005-09-03 18:07:37
2836,292,1,6954,8.99,2005-06-10 09:53:37
2837,151,1,4625,3.99,2005-07-15 01:00:37
2838,547,1,10389,4.99,2005-08-04 06:51:37
2839,317,1,3804,2.99,2005-07-23 18:30:37
2840,235,2,1827,6.99,2005-09-07 02:04:37
2841,161,2,10271,0.99,2005-07-22 02:01:37
2842,64,1,840,5.99,2005-06-24 05:52:37
2843,249,2,13720,2.99,2005-07-20 18:27:37
2844,223,1,10064,6.99,2005-08-07 21:21:37
